Id,SalePrice
2736,166639.1018607593
2737,183802.58804192147
2738,125863.33422230912
2739,179346.98925481035
2740,187483.95701111888
2741,206691.0709130517
2742,197564.22868931215
2743,189498.13893943164
2744,243284.7253888344
2745,252449.4683573949
2746,243572.7929960032
2747,220164.7272451677
2748,209017.2121735964
2749,170479.91957460847
2750,144691.58509204906
2751,216922.07801912678
2752,307829.19082631404
2753,292979.0183161752
2754,188850.77166557487
2755,181584.4398805464
2756,234527.26761042723
2757,244735.54463909977
2758,186974.61410362177
2759,176600.2592878061
2760,134552.85311208526
2761,159914.1040123908
2762,198852.55248472845
2763,257387.942526785
2764,218507.40598520482
2765,203605.29313350932
2766,142834.3987746623
2767,154188.02872626204
2768,135970.5284901197
2769,187157.45357846262
2770,172992.22815943335
2771,170993.32642274344
2772,54447.61759578502
2773,210258.6448981358
2774,146311.9301755778
2775,176826.3926881817
2776,223033.12697984485
2777,136888.2175829716
2778,129593.96358251484
2779,93095.98483317961
2780,113840.46117449697
2781,145991.82367133687
2782,153224.53612811296
2783,97939.6404187047
2784,137965.12941780643
2785,159081.7257783572
2786,127696.6773953361
2787,152103.72000104704
2788,113217.793133316
2789,220228.69246983755
2790,107795.20237578418
2791,149960.8881675635
2792,228426.24531197452
2793,151407.04387245548
2794,180986.28235840602
2795,156639.42345345014
2796,131607.28539031235
2797,294969.3463935972
2798,145219.93655873838
2799,115654.45548703759
2800,79350.68419024235
2801,218580.24423577008
2802,170426.9729816614
2803,292765.69746634684
2804,184739.59397995885
2805,172707.94540587824
2806,85617.36756258506
2807,247062.10542265768
2808,214930.5400172866
2809,191427.3006252652
2810,164914.1687676298
2811,189531.54796932806
2812,235670.7558114301
2813,124871.66241591118
2814,136950.0025583564
2815,164408.6174835714
2816,289123.61000746826
2817,312795.25606542185
2818,178559.41616880518
2819,199050.8424521784
2820,178426.01189137768
2821,177293.51920952954
2822,201377.98902601397
2823,248556.92828466682
2824,145593.18780518655
2825,272879.465562658
2826,235721.02835044416
2827,120264.07057680198
2828,199483.5887791297
2829,248093.41117890304
2830,250611.43234921678
2831,221030.67413912067
2832,277129.3457822705
2833,336317.79015628016
2834,204240.70570408198
2835,235953.24071272294
2836,192459.98307475017
2837,230393.0598172759
2838,234360.9250959317
2839,144695.46972431435
2840,254975.15916563082
2841,182799.8340284589
2842,206616.32825348063
2843,146998.86876268752
2844,213572.72178803876
2845,237150.90666864513
2846,189034.60178555918
2847,241246.22218610556
2848,282405.5746679724
2849,185916.40002181666
2850,216633.13557389932
2851,179752.20472452772
2852,221811.80673177188
2853,210868.37598512613
2854,191313.51873645335
2855,241238.52419527975
2856,211428.30389276776
2857,195693.79521555232
2858,263477.9543293565
2859,119533.84196461175
2860,210173.86619262432
2861,140712.41498017407
2862,207650.46074386023
2863,208587.39688218958
2864,217314.32669220917
2865,183699.21457902165
2866,142902.3725699283
2867,144345.5805721675
2868,100498.08853102187
2869,117229.1919729098
2870,187490.9341096453
2871,251515.30920972012
2872,120956.40803982812
2873,219811.32103336172
2874,94742.68014805498
2875,133419.79151914138
2876,157449.9101504008
2877,84578.3392568368
2878,164337.23272894387
2879,117287.49586537002
2880,84315.66889715652
2881,106027.20384305101
2882,172829.4134512093
2883,198221.7799169882
2884,196710.70528629742
2885,146369.97947924794
2886,185232.91272837826
2887,115480.70652595667
2888,156879.55664546348
2889,117626.93243734367
2890,112084.20552451494
2891,106514.73075184425
2892,126211.42712556422
2893,68931.03719291522
2894,198310.14432230842
2895,330380.50395447295
2896,262538.557185549
2897,215037.8264079978
2898,136256.2426419436
2899,223926.18422139942
2900,178338.5238804392
2901,244110.46939886373
2902,250318.14751217276
2903,283361.91768258857
2904,311483.9122375973
2905,247912.2287159532
2906,243506.90723632276
2907,156328.05580874963
2908,225893.94103024705
2909,157596.59533782868
2910,107996.11090613148
2911,105044.09943584372
2912,192558.12556602503
2913,89596.6273785746
2914,80577.03662519933
2915,107093.15069732103
2916,106790.25304603926
2917,232032.77839633776
2918,150242.98104677637
2919,206348.7755218945
